game_key,n_market_types,series
26AUG05BOCELP,4,KXARGPREMDIVBTTS|KXARGPREMDIVGAME|KXARGPREMDIVSPREAD|KXARGPREMDIVTOTAL
26AUG05MALPSG,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05CIEMUR,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05BADCOR,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05ARSRBB,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05SASRCC,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05CACGUA,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05ALMGYT,4,KXARGNACBBTTS|KXARGNACBGAME|KXARGNACBSPREAD|KXARGNACBTOTAL
26AUG05SIECAU,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05LEOAVI,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05SWZFCA,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05SEGVLL,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05PONUNI,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05MANESP,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05NAPOSA,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05LAZOST,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05BRISTB,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05PIAAQU,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05ENTNOV,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05CFCJUV,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05KLAMCI,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG05ACMINT,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG050530NCDDOO,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG050530LGSSG,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG050530KTWKIA,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG050530KIWLOT,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG050530HANSAM,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG050500YOMHIR,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG050500YAKCHU,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG050500TOHORI,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG050500SAICHI,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG050500HOKFUK,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG050445HANYOK,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG05GIMLUA,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04MILPAS,4,KXDIMAYORBTTS|KXDIMAYORGAME|KXDIMAYORSPREAD|KXDIMAYORTOTAL
26AUG04TOLDIM,4,KXDIMAYORBTTS|KXDIMAYORGAME|KXDIMAYORSPREAD|KXDIMAYORTOTAL
26AUG04TACPOR,4,KXVENFUTVEBTTS|KXVENFUTVEGAME|KXVENFUTVESPREAD|KXVENFUTVETOTAL
26AUG04LLAFOR,4,KXDIMAYORBTTS|KXDIMAYORGAME|KXDIMAYORSPREAD|KXDIMAYORTOTAL
26AUG04CFCTRU,4,KXVENFUTVEBTTS|KXVENFUTVEGAME|KXVENFUTVESPREAD|KXVENFUTVETOTAL
26AUG04DUCDE,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG04IPSHAC,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04ROTDER,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04ENFTOT,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04NCROM,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04TENTAM,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04NOORIJ,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04LEHKOP,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG04LEGALR,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04HUEUDL,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04CDEVIL,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04RCSSVE,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04TERSCC,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG03SHARUB,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03MUNBLO,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG04PHITHA,4,KXASEANBTTS|KXASEANGAME|KXASEANSPREAD|KXASEANTOTAL
26AUG04PAUAVL,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04JEJBMU,4,KXCLUBFBTTS|KXCLUBFGAME|KXCLUBFSPREAD|KXCLUBFTOTAL
26AUG04MYALAO,4,KXASEANBTTS|KXASEANGAME|KXASEANSPREAD|KXASEANTOTAL
26AUG040530NCDDOO,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG040530LGSSG,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG040530KTWKIA,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG040530KIWLOT,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG040530HANSAM,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26AUG040500YOMHIR,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG040500YAKCHU,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG040500SAICHI,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG040500HOKFUK,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG040445HANYOK,4,KXNPBGAME|KXNPBRFI|KXNPBSPREAD|KXNPBTOTAL
26AUG03POPBUR,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03MOCMAR,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03HURGIR,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03FEAMAN,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03DAMTSI,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG03CHATIR,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01SVASHA,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01SONGRI,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01MPEVAN,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01MERDRA,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01CERMED,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01CARROY,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01BAEBEL,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG01ATMDRA,4,KXATPEXACTMATCH|KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
26AUG020500KIANCD,4,KXKBOGAME|KXKBORFI|KXKBOSPREAD|KXKBOTOTAL
26JUL25CHICAN,4,KXDIMAYORBTTS|KXDIMAYORGAME|KXDIMAYORSPREAD|KXDIMAYORTOTAL
26JUL25COQUCO,4,KXCHLLDPBTTS|KXCHLLDPGAME|KXCHLLDPSPREAD|KXCHLLDPTOTAL
27JAN01,3,KXFIFALEAVE|KXFLOYDTYSONFIGHT|KXRMALEAVE
26SEP14DENKC,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13DALNYG,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13WASPHI,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13MIALV,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13GBMIN,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13ARILAC,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13TBCIN,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13NYJTEN,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13NODET,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13CLEJAC,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13CHICAR,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13BUFHOU,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13BALIND,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP13ATLPIT,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP10SFLAR,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26SEP09NESEA,3,KXNFLGAME|KXNFLSPREAD|KXNFLTOTAL
26AUG08EDMMTL,3,KXCFLGAME|KXCFLSPREAD|KXCFLTOTAL
26AUG07OTTSSK,3,KXCFLGAME|KXCFLSPREAD|KXCFLTOTAL
26AUG062140SDAZ,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061940MINKC,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG06CGYTOR,3,KXCFLGAME|KXCFLSPREAD|KXCFLTOTAL
26AUG061915MIAATL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061910CWSBOS,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061805WSHPHI,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061610DETSEA,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061420TORCHC,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061410PITMIL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061310NYMCLE,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061240ATHCIN,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG061235LAABAL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG052140SDAZ,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG052140DETSEA,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051940PITMIL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051940MINKC,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051915MIAATL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051910CWSBOS,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051905STLNYY,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051840WSHPHI,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051840NYMCLE,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051840ATHCIN,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051835LAABAL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051510TBCOL,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051435SFTEX,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051420LADCHC,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG051410TORHOU,3,KXMLBEXTRAS|KXMLBGAME|KXMLBRFI
26AUG03GUETRI,3,KXARGNACBGAME|KXARGNACBSPREAD|KXARGNACBTOTAL
26AUG03WALBRO,3,KXATPGSPREAD|KXATPGTOTAL|KXATPMATCH
27JUL01,2,KXNFLOWNERSTAKE|KXSOCCERRETIRE
26DEC01,2,KXCOACHOUTMLB|KXNFLTRADE
26OCT02MSALAH,2,KXJOINCLUB|KXJOINLEAGUE
26AUG17PALLEC,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG17CRESAM,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG17SASCES,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG17PISEMP,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG16LAZMAN,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG16VERENT,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG16FROSTA,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG15TORCAR,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG15VENMOD,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG15UDIPAD,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG15USCFCS,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG14MONUSA,2,KXCOPPAITALIAADVANCE|KXCOPPAITALIAGAME
26AUG11JAZITJ,2,KXAFCCLADVANCE|KXAFCCLGAME
26AUG11PAKHUI,2,KXAFCCLADVANCE|KXAFCCLGAME
26AUG11GAWGAM,2,KXAFCCLADVANCE|KXAFCCLGAME
26AUG11ADUCON,2,KXAFCCLADVANCE|KXAFCCLGAME
26AUG08HAMBC,2,KXCFLGAME|KXCFLSPREAD
26AUG061430GNG3BL,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061400RLXSPK,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061400EXGZZG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061400DYNFEC,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061330SUBGT,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061330BARFLK,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061300SECMYTH,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061300BIGROSS,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061200LPSTHE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061200BAAMONE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061100USEG2N,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061100UBHRTS,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061045PERBUS,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG061030PHXDP,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG061000MAYGAM,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG061000JAMNAVIJ,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060800SHOPCH,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060700ALWE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060700NAVIJESB,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060700JAMMAY,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060630EFAEAC,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060630BWVITA,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060600T1DK,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060500NIPIG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060500GZSHG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060400DNFDRX,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060400TTBSWRA,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060400EACEFA,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG060300TTLGD,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060100T1ADNSC,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG060100GENGABRO,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG052000CPDNRG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051700WUBLUE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051700WDNORT,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051515MORREC,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG051430DSANB,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051400RGMAS,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051400LPSSPK,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051400HYPEDOMI,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051400ABSSOR,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051330KOIAUCAM,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051330BWPCIFIC,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051300KHKTOG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051300DV1BOM,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051300JAMGAM,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG051300ESBMAY,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG051230MOKREC,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG051200THEHOOL,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051200PIVJSK,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051200EABRO,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051200APDMG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051100LUAGXP,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051100FSKUPU,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051100EWISGE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051030DIASHA,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG051000NAVIJGAM,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG051000ESBJAM,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050945WORSNA,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050945SHOLIX,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050700TESEDG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050700PCHLIX,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050700MAYNAVIJ,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050700EXRBTF,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050700ESBGAM,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050630VITAPHANTOMACADEMY,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050630INNINF,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050600GENHLE,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050600TIMGRO,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050600ABYARC,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050500LGDJDG,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050400NSBRO,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050400NEWFNL,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050400FAZEUNDEP,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050400ENCEPINOX,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG0504001WINCYB,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG050100NSEADKC,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG050100DRXCFOXY,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG04DARDIA,2,KXATPEXACTMATCH|KXATPMATCH
26AUG041900MWBST,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG04TIACIL,2,KXATPEXACTMATCH|KXATPMATCH
26AUG04NAKALT,2,KXATPEXACTMATCH|KXATPMATCH
26AUG041600MGMAZ,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041600MEIGLS,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG0414303BLBAAM,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041430RUSGRE,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG04VACNAV,2,KXATPEXACTMATCH|KXATPMATCH
26AUG04MEJMUS,2,KXATPEXACTMATCH|KXATPMATCH
26AUG04COBHAN,2,KXATPEXACTMATCH|KXATPMATCH
26AUG04BORETC,2,KXATPEXACTMATCH|KXATPMATCH
26AUG041400ZNTOUAT,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041400LPSRLX,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041330GXPUCAM,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041300USEVFB,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041300OADOC,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041300BANMCN,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041300INOXEF,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041300EXYUNITY,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041300EACFNC,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041300ALKAAUNO,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041230WORSHO,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041230RECBUS,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041200THEMGZ,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041200ANBPIV,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG04KECRIN,2,KXATPEXACTMATCH|KXATPMATCH
26AUG04DROAUG,2,KXATPEXACTMATCH|KXATPMATCH
26AUG041100KOIAUB,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041100BIGES,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041100BCELDS,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG041000G1NEMI,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041000EXGYAW,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG041000ENJOYJUS,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG0410009INELIQ,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040945WORPCH,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040900LEOBW,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040900EXMANABMB,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040700SNAPCH,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040700PHASASHI,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040700NEWEXR,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040700APOGEEACE,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040630DRXBRO,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG040630SINVPP,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040630INNENCEP,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040600KTCT1A,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG040600MFFIN,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040600FURRSTR,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040415DNFGEN,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG040400HLEGENGA,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG040400STAINF,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040400PHANTOMACADEMYPSNA,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040400JUSNTR,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040400JSG2A,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG040200HLET1,2,KXLOLGAME|KXLOLTOTALMAPS
26AUG031700REDAODK,2,KXCS2GAME|KXCS2TOTALMAPS
26AUG030400STAB8A,2,KXCS2GAME|KXCS2TOTALMAPS
